Category,Subcategory,Current_Value,Variable_Name,File_Path,Line_Number,Storage_Recommendation,Key_Name,Type,Description,Environment_Specific,Localizable,Priority,Recommendation,Risk_Level,SQL_Table,SQL_Column,SQL_Default_Value,SQL_Reference,Migrated
ui_text,UI Labels/Messages,"""This normally means a newer version is just about to be released.\n""",Unknown,Services/Service_Timer_VersionChecker.cs,75,Resources/Strings.resx,UI_THIS_NORMALLY_MEANS_A_NEWER_VERSION_IS_JUST_ABOUT_TO_BE_RELEASED.\N,string,"UI text/label: ""This normally means a newer version is just about to be released.\n""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""To Location:""",Text,Controls/MainForm/Control_TransferTab.Designer.cs,239,Resources/Strings.resx,UI_TO_LOCATION:,string,"UI text/label: ""To Location:""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""Transactions:""",Text,Controls/MainForm/Control_AdvancedInventory.Designer.cs,289,Resources/Strings.resx,UI_TRANSACTIONS:,string,"UI text/label: ""Transactions:""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""Transfer error: {ex.Message}""",Unknown,ViewModels/TransferTabViewModel.cs,359,Resources/Strings.resx,UI_TRANSFER_ERROR:_{EX.MESSAGE},string,"UI text/label: ""Transfer error: {ex.Message}""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""Undo failed: "" + ex.Message, @""Undo Error""",Unknown,Controls/MainForm/Control_AdvancedRemove.cs,843,Resources/Strings.resx,"UI_UNDO_FAILED:__+_EX.MESSAGE,_@UNDO_ERROR",string,"UI text/label: ""Undo failed: "" + ex.Message, @""Undo Error""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""Undo failed: "" + ex.Message, @""Undo Error""",Unknown,Controls/MainForm/Control_RemoveTab.cs,338,Resources/Strings.resx,"UI_UNDO_FAILED:__+_EX.MESSAGE,_@UNDO_ERROR",string,"UI text/label: ""Undo failed: "" + ex.Message, @""Undo Error""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""Unknown MySQL server host""",Unknown,Data/Dao_ErrorLog.cs,191,Resources/Strings.resx,UI_UNKNOWN_MYSQL_SERVER_HOST,string,"UI text/label: ""Unknown MySQL server host""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""Unknown server value.""",Unknown,Helpers/Helper_Database_Variables.cs,38,Resources/Strings.resx,UI_UNKNOWN_SERVER_VALUE.,string,"UI text/label: ""Unknown server value.""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""Unknown User""",Unknown,ViewModels/MainViewModel.cs,101,Resources/Strings.resx,UI_UNKNOWN_USER,string,"UI text/label: ""Unknown User""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""UPDATE `md_item_types` SET `Type` = @newType, `Issued By` = @user WHERE `Type` = @partType""",Unknown,Data/Dao_PartType.cs,61,Resources/Strings.resx,"UI_UPDATE_`MD_ITEM_TYPES`_SET_`TYPE`_=_@NEWTYPE,_`ISSUED_BY`_=_@USER_WHERE_`TYPE`_=_@PARTTYPE",string,"UI text/label: ""UPDATE `md_item_types` SET `Type` = @newType, `Issued By` = @user WHERE `Type` = @partType""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""UPDATE `md_locations` SET `Location` = @newLocation, `Issued By` = @user WHERE `Location` = @location""",Unknown,Data/Dao_Location.cs,64,Resources/Strings.resx,"UI_UPDATE_`MD_LOCATIONS`_SET_`LOCATION`_=_@NEWLOCATION,_`ISSUED_BY`_=_@USER_WHERE_`LOCATION`_=_@LOCATION",string,"UI text/label: ""UPDATE `md_locations` SET `Location` = @newLocation, `Issued By` = @user WHERE `Location` = @location""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""UPDATE `md_operation_numbers` SET `Operation` = @newOperationNumber, `Issued By` = @user WHERE `Operation` = @operationNumber""",Unknown,Data/Dao_Operation.cs,65,Resources/Strings.resx,"UI_UPDATE_`MD_OPERATION_NUMBERS`_SET_`OPERATION`_=_@NEWOPERATIONNUMBER,_`ISSUED_BY`_=_@USER_WHERE_`OPERATION`_=_@OPERATIONNUMBER",string,"UI text/label: ""UPDATE `md_operation_numbers` SET `Operation` = @newOperationNumber, `Issued By` = @user WHERE `Operation` = @operationNumber""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""UPDATE `md_part_ids` SET `Type` = @partType, `Issued By` = @user WHERE `Item Number` = @partNumber""",Unknown,Data/Dao_Part.cs,65,Resources/Strings.resx,"UI_UPDATE_`MD_PART_IDS`_SET_`TYPE`_=_@PARTTYPE,_`ISSUED_BY`_=_@USER_WHERE_`ITEM_NUMBER`_=_@PARTNUMBER",string,"UI text/label: ""UPDATE `md_part_ids` SET `Type` = @partType, `Issued By` = @user WHERE `Item Number` = @partNumber""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""UPDATE `usr_users` SET `{field}` = @{field} WHERE `User` = @User""",Unknown,Data/Dao_User.cs,164,Resources/Strings.resx,UI_UPDATE_`USR_USERS`_SET_`{FIELD}`_=_@{FIELD}_WHERE_`USER`_=_@USER,string,"UI text/label: ""UPDATE `usr_users` SET `{field}` = @{field} WHERE `User` = @User""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,User,,,FALSE
ui_text,UI Labels/Messages,"""User""",Unknown,Controls/MainForm/Control_AdvancedRemove.cs,143,Resources/Strings.resx,UI_USER,string,"UI text/label: ""User""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User""",Unknown,Controls/MainForm/Control_AdvancedRemove.cs,295,Resources/Strings.resx,UI_USER,string,"UI text/label: ""User""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User""",searchColumn,Controls/MainForm/Control_AdvancedRemove.cs,296,Resources/Strings.resx,UI_USER,string,"UI text/label: ""User""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User""",Unknown,Controls/MainForm/Control_AdvancedRemove.cs,537,Resources/Strings.resx,UI_USER,string,"UI text/label: ""User""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User""",Unknown,Controls/MainForm/Control_RemoveTab.cs,232,Resources/Strings.resx,UI_USER,string,"UI text/label: ""User""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User cancelled deletion.""",Unknown,Controls/MainForm/Control_RemoveTab.cs,193,Resources/Strings.resx,UI_USER_CANCELLED_DELETION.,string,"UI text/label: ""User cancelled deletion.""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User full name loaded: {Model_AppVariables.UserFullName}""",Unknown,Controls/MainForm/Control_RemoveTab.cs,78,Resources/Strings.resx,UI_USER_FULL_NAME_LOADED:_{MODEL_APPVARIABLES.USERFULLNAME},string,"UI text/label: ""User full name loaded: {Model_AppVariables.UserFullName}""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User full name loaded: {Model_AppVariables.UserFullName}""",Unknown,Controls/MainForm/Control_TransferTab.cs,99,Resources/Strings.resx,UI_USER_FULL_NAME_LOADED:_{MODEL_APPVARIABLES.USERFULLNAME},string,"UI text/label: ""User full name loaded: {Model_AppVariables.UserFullName}""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User identity could not be retrieved.""",Unknown,Data/Dao_System.cs,94,Resources/Strings.resx,UI_USER_IDENTITY_COULD_NOT_BE_RETRIEVED.,string,"UI text/label: ""User identity could not be retrieved.""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User Name""",VisualUserName,Models/Model_Users.cs,17,Resources/Strings.resx,UI_USER_NAME,string,"UI text/label: ""User Name""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User not found.""",Unknown,Data/Dao_System.cs,79,Resources/Strings.resx,UI_USER_NOT_FOUND.,string,"UI text/label: ""User not found.""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User"", ""ID"", ""[ Enter User ]""",Unknown,Helpers/Helper_UI_ComboBoxes.cs,189,Resources/Strings.resx,"UI_USER,_ID,_[_ENTER_USER_]",string,"UI text/label: ""User"", ""ID"", ""[ Enter User ]""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,ID,,,FALSE
ui_text,UI Labels/Messages,"""User:""",Text,Controls/MainForm/Control_AdvancedRemove.Designer.cs,377,Resources/Strings.resx,UI_USER:,string,"UI text/label: ""User:""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User:""",Text,Controls/MainForm/Control_AdvancedRemove.Designer.cs,377,Resources/Strings.resx,UI_USER:,string,"UI text/label: ""User:""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User""]?.ToString() ?? "" [ Nothing Entered ] """,Unknown,Controls/MainForm/Control_AdvancedRemove.cs,538,Resources/Strings.resx,UI_USER]?.TOSTRING()_??__[_NOTHING_ENTERED_]_,string,"UI text/label: ""User""]?.ToString() ?? "" [ Nothing Entered ] """,FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User""]?.ToString() ?? "" [ Nothing Entered ] """,Unknown,Controls/MainForm/Control_RemoveTab.cs,233,Resources/Strings.resx,UI_USER]?.TOSTRING()_??__[_NOTHING_ENTERED_]_,string,"UI text/label: ""User""]?.ToString() ?? "" [ Nothing Entered ] """,FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User{i}""",Unknown,ViewModels/AdvancedRemoveViewModel.cs,234,Resources/Strings.resx,UI_USER{I},string,"UI text/label: ""User{i}""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User1""",Unknown,ViewModels/AdvancedRemoveViewModel.cs,363,Resources/Strings.resx,UI_USER1,string,"UI text/label: ""User1""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User2""",Unknown,ViewModels/AdvancedRemoveViewModel.cs,364,Resources/Strings.resx,UI_USER2,string,"UI text/label: ""User2""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""User3""",Unknown,ViewModels/AdvancedRemoveViewModel.cs,365,Resources/Strings.resx,UI_USER3,string,"UI text/label: ""User3""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""UserExists""",Unknown,Data/Dao_User.cs,313,Resources/Strings.resx,UI_USEREXISTS,string,"UI text/label: ""UserExists""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,User,,,FALSE
ui_text,UI Labels/Messages,"""usr_users_Add_User""",Unknown,Data/Dao_User.cs,197,Resources/Strings.resx,UI_USR_USERS_ADD_USER,string,"UI text/label: ""usr_users_Add_User""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,User,,,FALSE
ui_text,UI Labels/Messages,"""usr_users_Delete_User""",Unknown,Data/Dao_User.cs,251,Resources/Strings.resx,UI_USR_USERS_DELETE_USER,string,"UI text/label: ""usr_users_Delete_User""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,User,,,FALSE
ui_text,UI Labels/Messages,"""usr_users_Exists""",Unknown,Data/Dao_User.cs,311,Resources/Strings.resx,UI_USR_USERS_EXISTS,string,"UI text/label: ""usr_users_Exists""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,User,,,FALSE
ui_text,UI Labels/Messages,"""usr_users_Get_All""",Unknown,Data/Dao_User.cs,270,Resources/Strings.resx,UI_USR_USERS_GET_ALL,string,"UI text/label: ""usr_users_Get_All""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,,,,FALSE
ui_text,UI Labels/Messages,"""usr_users_Get_All""",Unknown,Helpers/Helper_UI_ComboBoxes.cs,108,Resources/Strings.resx,UI_USR_USERS_GET_ALL,string,"UI text/label: ""usr_users_Get_All""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,User,,Stored Procedure,FALSE
ui_text,UI Labels/Messages,"""usr_users_Get_ByUser""",Unknown,Data/Dao_User.cs,290,Resources/Strings.resx,UI_USR_USERS_GET_BYUSER,string,"UI text/label: ""usr_users_Get_ByUser""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,User,,,FALSE
ui_text,UI Labels/Messages,"""usr_users_Grant_Full""",Unknown,Data/Dao_User.cs,329,Resources/Strings.resx,UI_USR_USERS_GRANT_FULL,string,"UI text/label: ""usr_users_Grant_Full""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,,,,FALSE
ui_text,UI Labels/Messages,"""usr_users_Grant_ReadOnly""",Unknown,Data/Dao_User.cs,334,Resources/Strings.resx,UI_USR_USERS_GRANT_READONLY,string,"UI text/label: ""usr_users_Grant_ReadOnly""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,,,,FALSE
ui_text,UI Labels/Messages,"""usr_users_Grant_ReadWrite""",Unknown,Data/Dao_User.cs,339,Resources/Strings.resx,UI_USR_USERS_GRANT_READWRITE,string,"UI text/label: ""usr_users_Grant_ReadWrite""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,,,,FALSE
ui_text,UI Labels/Messages,"""usr_users_Update_User""",Unknown,Data/Dao_User.cs,232,Resources/Strings.resx,UI_USR_USERS_UPDATE_USER,string,"UI text/label: ""usr_users_Update_User""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,usr_users,User,,,FALSE
ui_text,UI Labels/Messages,"""Version""",Unknown,Data/Dao_ChangeLog.cs,148,Resources/Strings.resx,UI_VERSION,string,"UI text/label: ""Version""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""version""",Unknown,Properties/Resources.Designer.cs,78,Resources/Strings.resx,UI_VERSION,string,"UI text/label: ""version""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""Version""",Unknown,Services/Service_Timer_VersionChecker.cs,62,Resources/Strings.resx,UI_VERSION,string,"UI text/label: ""Version""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""Version Conflict Error ({Model_AppVariables.UserVersion}/{databaseVersion})""",Unknown,Services/Service_Timer_VersionChecker.cs,78,Resources/Strings.resx,UI_VERSION_CONFLICT_ERROR_({MODEL_APPVARIABLES.USERVERSION}/{DATABASEVERSION}),string,"UI text/label: ""Version Conflict Error ({Model_AppVariables.UserVersion}/{databaseVersion})""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""Version Conflict Error ({Model_AppVariables.UserVersion}/{databaseVersion})""",Unknown,Services/Service_Timer_VersionChecker.cs,78,Resources/Strings.resx,UI_VERSION_CONFLICT_ERROR_({MODEL_APPVARIABLES.USERVERSION}/{DATABASEVERSION}),string,"UI text/label: ""Version Conflict Error ({Model_AppVariables.UserVersion}/{databaseVersion})""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""Version Conflict Error ({Model_AppVariables.UserVersion}/{databaseVersion})""",Unknown,Services/Service_Timer_VersionChecker.cs,78,Resources/Strings.resx,UI_VERSION_CONFLICT_ERROR_({MODEL_APPVARIABLES.USERVERSION}/{DATABASEVERSION}),string,"UI text/label: ""Version Conflict Error ({Model_AppVariables.UserVersion}/{databaseVersion})""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""Version Conflict Error ({Model_AppVariables.UserVersion}/{databaseVersion})""",Unknown,Services/Service_Timer_VersionChecker.cs,78,Resources/Strings.resx,UI_VERSION_CONFLICT_ERROR_({MODEL_APPVARIABLES.USERVERSION}/{DATABASEVERSION}),string,"UI text/label: ""Version Conflict Error ({Model_AppVariables.UserVersion}/{databaseVersion})""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",Unknown,Services/Service_Timer_VersionChecker.cs,69,Resources/Strings.resx,"UI_VERSION_MISMATCH_DETECTED._CURRENT:_{MODEL_APPVARIABLES.USERVERSION},_EXPECTED:_{DATABASEVERSION}",string,"UI text/label: ""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",Unknown,Services/Service_Timer_VersionChecker.cs,69,Resources/Strings.resx,"UI_VERSION_MISMATCH_DETECTED._CURRENT:_{MODEL_APPVARIABLES.USERVERSION},_EXPECTED:_{DATABASEVERSION}",string,"UI text/label: ""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",Unknown,Services/Service_Timer_VersionChecker.cs,69,Resources/Strings.resx,"UI_VERSION_MISMATCH_DETECTED._CURRENT:_{MODEL_APPVARIABLES.USERVERSION},_EXPECTED:_{DATABASEVERSION}",string,"UI text/label: ""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",Unknown,Services/Service_Timer_VersionChecker.cs,71,Resources/Strings.resx,"UI_VERSION_MISMATCH_DETECTED._CURRENT:_{MODEL_APPVARIABLES.USERVERSION},_EXPECTED:_{DATABASEVERSION}",string,"UI text/label: ""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",Unknown,Services/Service_Timer_VersionChecker.cs,71,Resources/Strings.resx,"UI_VERSION_MISMATCH_DETECTED._CURRENT:_{MODEL_APPVARIABLES.USERVERSION},_EXPECTED:_{DATABASEVERSION}",string,"UI text/label: ""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",Unknown,Services/Service_Timer_VersionChecker.cs,71,Resources/Strings.resx,"UI_VERSION_MISMATCH_DETECTED._CURRENT:_{MODEL_APPVARIABLES.USERVERSION},_EXPECTED:_{DATABASEVERSION}",string,"UI text/label: ""Version mismatch detected. Current: {Model_AppVariables.UserVersion}, Expected: {databaseVersion}""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""Version: """,Text,Controls/MainForm/Control_InventoryTab.Designer.cs,156,Resources/Strings.resx,UI_VERSION:_,string,"UI text/label: ""Version: """,FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""version.txt""",Unknown,Data/Dao_File.cs,34,Resources/Strings.resx,UI_VERSION.TXT,string,"UI text/label: ""version.txt""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""VersionTimer initialized and started.""",Unknown,Services/Service_Timer_VersionChecker.cs,39,Resources/Strings.resx,UI_VERSIONTIMER_INITIALIZED_AND_STARTED.,string,"UI text/label: ""VersionTimer initialized and started.""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""VersionTimer initialized and started.""",Unknown,Services/Service_Timer_VersionChecker.cs,40,Resources/Strings.resx,UI_VERSIONTIMER_INITIALIZED_AND_STARTED.,string,"UI text/label: ""VersionTimer initialized and started.""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
ui_text,UI Labels/Messages,"""VisualPassword""",Unknown,Data/Dao_User.cs,92,Resources/Strings.resx,UI_VISUALPASSWORD,string,"UI text/label: ""VisualPassword""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""VisualPassword""",Unknown,Data/Dao_User.cs,97,Resources/Strings.resx,UI_VISUALPASSWORD,string,"UI text/label: ""VisualPassword""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""VisualUserName""",Unknown,Data/Dao_User.cs,82,Resources/Strings.resx,UI_VISUALUSERNAME,string,"UI text/label: ""VisualUserName""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""VisualUserName""",Unknown,Data/Dao_User.cs,87,Resources/Strings.resx,UI_VISUALUSERNAME,string,"UI text/label: ""VisualUserName""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""WipServerAddress""",Unknown,Data/Dao_User.cs,102,Resources/Strings.resx,UI_WIPSERVERADDRESS,string,"UI text/label: ""WipServerAddress""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""WipServerAddress""",Unknown,Data/Dao_User.cs,107,Resources/Strings.resx,UI_WIPSERVERADDRESS,string,"UI text/label: ""WipServerAddress""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""WipServerPort""",Unknown,Data/Dao_User.cs,112,Resources/Strings.resx,UI_WIPSERVERPORT,string,"UI text/label: ""WipServerPort""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""WipServerPort""",Unknown,Data/Dao_User.cs,117,Resources/Strings.resx,UI_WIPSERVERPORT,string,"UI text/label: ""WipServerPort""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,User,,,FALSE
ui_text,UI Labels/Messages,"""You are using an older version of the WIP Application.\n""",message,Services/Service_Timer_VersionChecker.cs,74,Resources/Strings.resx,UI_YOU_ARE_USING_AN_OLDER_VERSION_OF_THE_WIP_APPLICATION.\N,string,"UI text/label: ""You are using an older version of the WIP Application.\n""",FALSE,TRUE,Medium,Move to resource files for localization,Medium - Localization needed,,,,,FALSE
colors,UI Theme Colors,Color.LightGray,Unknown,Controls/Addons/ConnectionStrengthControl.cs,114,Resources/Themes.json,Themes:Default:Colors,string,UI color definition: Color.LightGray,FALSE,FALSE,Medium,Move to theme configuration files,Medium - Maintenance overhead,,User,,,FALSE
colors,UI Theme Colors,Color.DarkGray,Unknown,Controls/Addons/ConnectionStrengthControl.cs,123,Resources/Themes.json,Themes:Default:Colors,string,UI color definition: Color.DarkGray,FALSE,FALSE,Medium,Move to theme configuration files,Medium - Maintenance overhead,,User,,,FALSE
colors,UI Theme Colors,Color.Red,Unknown,Controls/Addons/ConnectionStrengthControl.cs,130,Resources/Themes.json,Themes:Default:Colors,string,UI color definition: Color.Red,FALSE,FALSE,Medium,Move to theme configuration files,Medium - Maintenance overhead,,User,,,FALSE
colors,UI Theme Colors,Color.LimeGreen,Unknown,Controls/Addons/ConnectionStrengthControl.cs,131,Resources/Themes.json,Themes:Default:Colors,string,UI color definition: Color.LimeGreen,FALSE,FALSE,Medium,Move to theme configuration files,Medium - Maintenance overhead,,User,,,FALSE
colors,UI Theme Colors,Color.FromArgb,Unknown,Controls/Addons/ConnectionStrengthControl.cs,138,Resources/Themes.json,Themes:Default:Colors,Color,UI color definition: Color.FromArgb,FALSE,FALSE,Medium,Move to theme configuration files,Medium - Maintenance overhead,,,,,FALSE
colors,UI Theme Colors,Color.DarkRed,ForeColor,Controls/MainForm/Control_AdvancedInventory.Designer.cs,140,Resources/Themes.json,Themes:Default:Colors,string,UI color definition: Color.DarkRed,FALSE,FALSE,Medium,Move to theme configuration files,Medium - Maintenance overhead,,,,,FALSE
colors,UI Theme Colors,Color.DarkRed,ForeColor,Controls/MainForm/Control_AdvancedInventory.Designer.cs,461,Resources/Themes.json,Themes:Default:Colors,string,UI color definition: Color.DarkRed,FALSE,FALSE,Medium,Move to theme configuration files,Medium - Maintenance overhead,,,,,FALSE
colors,UI Theme Colors,Color.DarkRed,ForeColor,Controls/MainForm/Control_AdvancedInventory.Designer.cs,586,Resources/Themes.json,Themes:Default:Colors,string,UI color definition: Color.DarkRed,FALSE,FALSE,Medium,Move to theme configuration files,Medium - Maintenance overhead,,,,,FALSE
colors,UI Theme Colors,Color.Red,Unknown,Controls/MainForm/Control_AdvancedInventory.cs,43,Resources/Themes.json,Themes:Default:Colors,string,UI color definition: Color.Red,FALSE,FALSE,Medium,Move to theme configuration files,Medium - Maintenance overhead,,User,,,FALSE
colors,UI Theme Colors,Color.Red,Unknown,Controls/MainForm/Control_AdvancedInventory.cs,45,Resources/Themes.json,Themes:Default:Colors,string,UI color definition: Color.Red,FALSE,FALSE,Medium,Move to theme configuration files,Medium - Maintenance overhead,,User,,,FALSE
colors,UI Theme Colors,Color.Red,Unknown,Controls/MainForm/Control_AdvancedInventory.cs,47,Resources/Themes.json,Themes:Default:Colors,string,UI color definition: Color.Red,FALSE,FALSE,Medium,Move to theme configuration files,Medium - Maintenance overhead,,User,,,FALSE
